pps,unique_ips,syn_ratio,suspicious,label
1749,49,0.2928915892038887,0.5255349535223333,2
234,29,0.4300118011540973,0.3048070806924584,0
327,34,0.3490937316824615,0.27485623900947687,0
836,41,0.672058691385489,0.5704352148312934,1
1358,24,0.6313685291006369,0.6504211174603821,1
512,39,0.3753093106356913,0.3275855863814148,0
1875,4,0.4496582244427424,0.6447949346656454,2
1143,22,0.6194897990207492,0.6002938794124495,1
439,18,0.16434779291601287,0.18640867574960773,0
1471,11,0.9523913983761296,0.8656348390256777,2
247,9,0.9574898009560936,0.6238938805736561,0
1637,23,0.0634486351312259,0.36546918107873555,2
84,5,0.8358195318256982,0.5182917190954189,0
51,38,0.07385034017786463,0.05451020410671877,0
1211,13,0.1821439744751573,0.3514863846850944,1
419,23,0.27402311954219116,0.24821387172531467,0
311,45,0.42692454189351936,0.3183547251361116,0
1364,48,0.7895625168209663,0.7465375100925798,2
505,9,0.8211660061897849,0.5936996037138709,0
62,25,0.3584183552029865,0.2274510131217919,0
1402,1,0.8954265836686286,0.8176559502011771,2
844,40,0.5592026082967854,0.5043215649780712,1
728,9,0.2522713787144927,0.2969628272286956,0
1733,20,0.10934682329818912,0.4122080939789135,2
1493,42,0.16536956105400114,0.3978217366324007,1
679,30,0.3851613848989007,0.36689683093934045,0
1082,44,2.0517960894972376e-05,0.21641231077653703,1
1645,41,0.9752363053924898,0.9141417832354939,2
469,22,0.5947761242092461,0.4506656745255476,0
1413,6,0.6089330209896426,0.6479598125937855,1
107,2,0.15257557330953142,0.11294534398571886,0
644,37,0.2947842091785916,0.30567052550715496,0
1308,20,0.44191276771447663,0.5267476606286859,1
106,38,0.1933224368931764,0.13719346213590583,0
1212,47,0.5575049763948082,0.5769029858368849,1
1895,25,0.5879100778344889,0.7317460467006933,2
847,3,0.22953718014865954,0.3071223080891957,1
808,36,0.34988192563351117,0.3715291553801067,1
680,38,0.9941022832107261,0.7324613699264356,2
197,17,0.8967618462562682,0.5774571077537609,0
749,41,0.38378477041229797,0.3800708622473788,0
1450,31,0.7790912537636125,0.7574547522581675,2
861,38,0.1618141404978073,0.2692884842986844,1
809,40,0.7807627627484031,0.6302576576490418,1
1814,38,0.17496563989074654,0.46777938393444796,2
1463,43,0.04399903055831056,0.31899941833498635,1
544,43,0.046421385446754004,0.13665283126805242,0
1581,8,0.905414813336102,0.8594488880016612,2
239,7,0.07393564351669757,0.09216138611001853,0
1113,26,0.2984630367454768,0.4016778220472861,1
1832,2,0.6649854534886802,0.7653912720932081,2
190,44,0.35695156951408635,0.2521709417084518,0
1015,49,0.6437619499528217,0.589257169971693,1
629,5,0.6643016002599286,0.5243809601559571,0
1059,16,0.5924855809527875,0.5672913485716724,1
526,25,0.00024529051199306817,0.10534717430719585,0
1278,36,0.8226335553161644,0.7491801331896986,2
1385,37,0.07658093136761379,0.3229485588205683,1
178,20,0.8210206712716073,0.5282124027629643,0
1434,23,0.1980007342202541,0.40560044053215244,1
1549,17,0.8263066273008779,0.8055839763805268,2
1494,27,0.5969512171607357,0.6569707302964414,1
422,14,0.6023670393482796,0.4458202236089678,0
908,5,0.6313753076041545,0.5604251845624927,1
1591,29,0.4257261948212534,0.5736357168927521,2
1668,16,0.6347445187232444,0.7144467112339467,2
1815,4,0.23917475986165848,0.5065048559169951,2
948,6,0.5340900607237645,0.5100540364342587,1
1659,39,0.4629740118747546,0.6095844071248528,2
1826,40,0.42660278045988287,0.6211616682759298,2
82,30,0.8830165794327863,0.5462099476596718,0
343,29,0.8668288721013125,0.5886973232607875,0
1855,32,0.6368544267685091,0.7531126560611054,2
868,45,0.6561706972864274,0.5673024183718565,1
1783,2,0.6839161100307959,0.7669496660184776,2
1058,1,0.5958485944970862,0.5691091566982517,1
1808,2,0.31833952213042693,0.5526037132782562,2
1612,27,0.08087206545868098,0.3709232392752086,2
35,43,0.8648309327046326,0.5258985596227795,0
1265,7,0.646233214751384,0.6407399288508304,1
1689,41,0.3257973947456252,0.5332784368473752,2
681,14,0.40168607056576877,0.37721164233946125,0
1794,24,0.17588149153016097,0.4643288949180966,2
1971,33,0.701459119437275,0.815075471662365,2
211,47,0.13387708416345978,0.12252625049807586,0
235,9,0.5166853909549318,0.3570112345729591,0
1245,49,0.39772641550608834,0.487635849303653,1
1326,2,0.5658969633550004,0.6047381780130003,1
1635,40,0.08524924501155029,0.3781495470069302,2
819,48,0.7356081065021166,0.6051648639012699,1
392,1,0.23309560015654174,0.21825736009392505,0
729,29,0.4475402105578512,0.4143241263347107,0
1874,4,0.6622572451646421,0.7721543470987853,2
200,27,0.8399830248617473,0.5439898149170483,0
931,25,0.7805867126366647,0.6545520275819988,1
44,47,0.19506172170279656,0.12583703302167792,0
709,17,0.9014692283942561,0.6826815370365537,0
1195,16,0.29879557514939414,0.4182773450896365,1
887,5,0.765993010266275,0.6369958061597649,1
1577,20,0.45275545127491557,0.5870532707649494,2
1717,17,0.9704028006829069,0.9256416804097441,2
1859,16,0.1309819037679124,0.45038914226074744,2
1114,24,0.3293374119469007,0.42040244716814046,1
1954,20,0.9334399892402595,0.9508639935441557,2
276,16,0.1991471165201164,0.17468826991206984,0
1333,49,0.7623153916708216,0.723989235002493,2
1810,36,0.5915648626042445,0.7169389175625467,2
542,18,0.7373469822607903,0.5508081893564742,0
480,5,0.5230732809491372,0.40984396856948235,0
310,23,0.6022810043529202,0.42336860261175213,0
1080,15,0.9401184100557549,0.780071046033453,2
661,34,0.10079037073161956,0.19267422243897175,0
1714,45,0.6465916837902598,0.7307550102741558,2
565,48,0.714777365434623,0.5418664192607738,0
644,24,0.6611210076621494,0.5254726045972896,0
1875,11,0.8579195484604065,0.8897517290762439,2
338,3,0.3784513124839842,0.29467078749039055,0
1237,30,0.4798201814074401,0.5352921088444641,1
345,35,0.529084564007549,0.38645073840452937,0
346,48,0.7862339832708017,0.5409403899624811,0
91,38,0.32605255028771385,0.2138315301726283,0
1683,9,0.7568118192423505,0.7906870915454103,2
259,23,0.27475527617451234,0.2166531657047074,0
186,24,0.9446756331972314,0.6040053799183388,0
741,4,0.7581836095962566,0.603110165757754,0
509,28,0.6328044006709712,0.4814826404025827,0
200,48,0.40074336499727403,0.2804460189983644,0
1858,30,0.5977500368856608,0.7302500221313966,2
1943,29,0.9239831993909312,0.9429899196345588,2
779,21,0.9061857710330502,0.6995114626198301,0
920,31,0.9714041531669596,0.7668424919001758,2
1409,8,0.9312569200955986,0.8405541520573592,2
1570,16,0.8206939611861753,0.8064163767117052,2
1619,29,0.19390141509064418,0.44014084905438655,2
1547,8,0.1882406555595525,0.4223443933357315,2
33,8,0.21689054699747168,0.136734328198483,0
1946,26,0.08545387014947703,0.44047232208968623,2
1115,29,0.24741513497120493,0.37144908098272295,1
1789,9,0.7970637570039121,0.8360382542023472,2
690,30,0.9162619838498018,0.6877571903098811,0
1849,28,0.036832491514753096,0.3918994949088519,2
840,15,0.7739580797830902,0.6323748478698541,1
804,33,0.6022001233327833,0.52212007399967,1
883,12,0.3966458058551312,0.4145874835130787,1
1116,7,0.7485378626845846,0.6723227176107508,1
1269,24,0.18573106673517725,0.3652386400411063,1
403,32,0.6970680386310942,0.4988408231786565,0
1952,20,0.7132391520201998,0.8183434912121199,2
1758,28,0.13815291451937894,0.4344917487116274,2
1879,27,0.9493757457569163,0.9454254474541498,2
1242,3,0.7230362948592811,0.6822217769155687,1
1274,10,0.019901435400606737,0.26674086124036406,1
927,29,0.8301377644387733,0.683482658663264,1
1553,45,0.38592953693126086,0.5421577221587565,2
146,11,0.028876269265736387,0.04652576155944183,0
1076,20,0.5988499363061168,0.5745099617836701,1
1112,43,0.8770165616176712,0.7486099369706027,2
1130,28,0.5072101040289247,0.5303260624173548,1
1030,7,0.24075441481780713,0.3504526488906843,1
1111,5,0.5581608582861015,0.5570965149716609,1
1376,10,0.823855800492458,0.7695134802954748,2
1137,28,0.8645574903021568,0.7461344941812941,2
158,43,0.12058621611823495,0.10395172967094096,0
1267,38,0.444243920802322,0.5199463524813932,1
302,28,0.8340404097196055,0.5608242458317633,0
935,1,0.06029760135754969,0.22317856081452983,1
1257,23,0.981668292637757,0.8404009755826543,2
20,18,0.8884019148377795,0.5370411489026677,0
1000,21,0.11103870458985132,0.2666232227539108,1
178,11,0.811183419483786,0.5223100516902716,0
299,10,0.6373201681437654,0.4421921008862592,0
1992,19,0.31749289236509126,0.5888957354190548,2
948,3,0.13427353951692345,0.2701641237101541,1
1632,48,0.7593111538080446,0.7819866922848268,2
1438,49,0.9892848941001764,0.8811709364601059,2
1680,41,0.6821933922090193,0.7453160353254116,2
417,25,0.767288569298093,0.5437731415788558,0
666,6,0.4782720648259724,0.4201632388955835,0
1475,43,0.6038585624378753,0.6573151374627252,1
1472,18,0.6614930204143176,0.6912958122485906,1
269,1,0.5818783478916334,0.40292700873498005,0
1294,17,0.2636636130697628,0.4169981678418577,1
781,9,0.9263200487579697,0.7119920292547818,2
1657,30,0.6715255770582211,0.7343153462349328,2
309,46,0.3766972592935105,0.2878183555761063,0
1826,2,0.12056634942166711,0.43753980965300027,2
721,42,0.4553677044654809,0.41742062267928853,0
1011,17,0.6346856143672023,0.5830113686203213,1
286,43,0.6521691270917569,0.4485014762550541,0
1993,46,0.5563038614691638,0.7323823168814982,2
142,20,0.06983695310956961,0.07030217186574177,0
593,32,0.5796704351975396,0.46640226111852373,0
94,49,0.7988105198655018,0.49808631191930103,0
1179,46,0.8822910389513379,0.7651746233708027,2
666,14,0.147635185121485,0.221781111072891,0
1664,21,0.6649810252380308,0.7317886151428185,2
734,25,0.26703233772149515,0.30701940263289706,0
907,44,0.9803784690587429,0.7696270814352457,2
439,5,0.5236766228041135,0.4020059736824681,0
666,6,0.9699645374926902,0.7151787224956141,2
1888,12,0.42010735126922316,0.6296644107615339,2
615,40,0.13458913381796322,0.20375348029077794,0
1442,23,0.49317964874152065,0.5843077892449124,1
849,45,0.0854190221515253,0.22105141329091518,1
1340,1,0.005856297898418905,0.27151377873905136,1
1870,17,0.058809387912681865,0.40928563274760915,2
239,49,0.778249886185035,0.5147499317110209,0
1466,25,0.13475555118193305,0.37405333070915986,1
99,9,0.01917155756401523,0.03130293453840914,0
1690,38,0.750642369593401,0.7883854217560406,2
795,40,0.591727459440488,0.5140364756642928,0
1155,24,0.22000015071414647,0.3630000904284879,1
1350,11,0.4067617068387297,0.5140570241032378,1
368,38,0.7873970396737204,0.5460382238042323,0
168,29,0.32164083464839854,0.22658450078903913,0
1791,42,0.701372113102662,0.7790232678615971,2
1370,14,0.23286696234834114,0.4137201774090047,1
892,21,0.8741305329727079,0.7028783197836247,2
1385,44,0.7744808872846787,0.7416885323708072,2
294,45,0.41247614818957345,0.3062856889137441,0
678,46,0.58444291472971,0.48626574883782603,0
1709,44,0.6565772554235961,0.7357463532541577,2
1766,41,0.5158257984924495,0.6626954790954697,2
1012,48,0.2164369706323388,0.3322621823794033,1
1370,12,0.6244865561076207,0.6486919336645725,1
1219,10,0.04352208862330964,0.2699132531739858,1
1160,43,0.510683984115327,0.5384103904691961,1
1063,31,0.8647362366118991,0.7314417419671395,2
1895,33,0.6709167840534915,0.7815500704320949,2
1724,33,0.08333777736120584,0.3948026664167235,2
1507,32,0.4453722938425705,0.5686233763055423,2
1847,23,0.39583680875689586,0.6069020852541376,2
1391,16,0.2455833682738664,0.4255500209643198,1
885,40,0.49483570517387054,0.4739014231043224,1
1689,7,0.6705158437106319,0.7401095062263792,2
887,22,0.999410587856637,0.7770463527139821,2
633,33,0.42394308493982424,0.38096585096389457,0
103,32,0.032190149849968264,0.03991408990998096,0
557,4,0.8034794199207436,0.5934876519524461,0
934,6,0.8368176661978396,0.6888905997187038,1
247,9,0.5287766757639802,0.3666660054583881,0
698,39,0.4757172044082054,0.42503032264492324,0
486,46,0.11906274486254698,0.1686376469175282,0
960,16,0.601553649643518,0.5529321897861108,1
1039,19,0.17157494376313598,0.31074496625788156,1
1049,35,0.7785972795073773,0.6769583677044264,1
1198,7,0.025860383538597098,0.25511623012315826,1
1870,23,0.6823978188928292,0.7834386913356977,2
909,27,0.4626300506752249,0.4593780304051349,1
926,4,0.32022549447677495,0.377335296686065,1
250,14,0.89717490167068,0.588304941002408,0
215,41,0.46200001073728536,0.3202000064423712,0
643,42,0.9854230941181097,0.7198538564708659,2
1904,9,0.8646398413127813,0.8995839047876688,2
1921,16,0.06665559174667346,0.4241933550480041,2
302,10,0.8776677629335158,0.5870006577601095,0
809,22,0.14741877335525955,0.2502512640131558,1
1483,11,0.06540328471611712,0.3358419708296703,1
1211,26,0.24806146104460036,0.39103687662676023,1
1492,5,0.8542604370931057,0.8109562622558634,2
559,10,0.10841984541543337,0.17685190724926003,0
988,45,0.9538810960981878,0.7699286576589127,2
886,13,0.9605627016256751,0.7535376209754051,2
791,36,0.9029097382343195,0.6999458429405917,0
1612,47,0.898318793327986,0.8613912759967917,2
1364,16,0.6949789586053303,0.6897873751631982,1
1346,49,0.13225359215605248,0.34855215529363154,1
43,13,0.023540284279589874,0.022724170567753922,0
705,9,0.9197464335671063,0.6928478601402638,0
1003,32,0.31207301829542244,0.38784381097725346,1
1108,43,0.48836948695485094,0.5146216921729105,1
1915,45,0.7534913073380436,0.8350947844028261,2
1110,20,0.11355064280773808,0.2901303856846429,1
1284,20,0.4154517736790876,0.5060710642074526,1
755,21,0.0702159228607262,0.19312955371643575,0
1759,22,0.916025519351948,0.9014153116111687,2
1694,29,0.232108962879776,0.4780653777278656,2
810,29,0.724403000317891,0.5966418001907345,1
1933,13,0.7963552267931819,0.8644131360759092,2
646,16,0.188013265774005,0.242007959464403,0
1904,21,0.9212747164488929,0.9335648298693358,2
876,16,0.7214906275690198,0.608094376541412,1
939,1,0.18848377516761772,0.3008902651005706,1
1263,35,0.28022015361070374,0.42073209216642227,1
1103,11,0.7077919273761769,0.6452751564257062,1
1580,30,0.4371290560843858,0.5782774336506316,2
944,1,0.012005133368706677,0.196003080021224,1
1838,11,0.38370389956370965,0.5978223397382258,2
593,34,0.15939834067243086,0.2142390044034585,0
665,22,0.5277054209342938,0.4496232525605763,0
1115,38,0.6191104376816039,0.5944662626089623,1
517,18,0.28265181850587207,0.27299109110352326,0
908,44,0.7493570775127645,0.6312142465076587,1
1508,27,0.897684449081332,0.8402106694487992,2
1935,17,0.12078267964001865,0.4594696077840112,2
191,25,0.8316396259946434,0.537183775596786,0
1526,40,0.5095294466308278,0.6109176679784967,2
1824,3,0.9221560928441523,0.9180936557064914,2
683,45,0.6889130176988153,0.5499478106192892,0
981,39,0.4410415222565268,0.46082491335391607,1
1184,20,0.43069593684526686,0.4952175621071601,1
145,17,0.18581745729879473,0.14049047437927684,0
1117,17,0.8870753451221001,0.7556452070732601,2
1218,42,0.6641880195062606,0.6421128117037563,1
1035,40,0.40416382153299324,0.4494982929197959,1
532,5,0.5265984301668132,0.4223590581000879,0
140,28,0.17623283815091684,0.1337397028905501,0
1782,19,0.9182086009087742,0.9073251605452646,2
1549,17,0.25511636463975806,0.46286981878385486,2
24,8,0.336301773454068,0.20658106407244078,0
376,26,0.7477416516079946,0.5238449909647968,0
224,32,0.6795778928953071,0.4525467357371843,0
833,15,0.8484153284195612,0.6756491970517366,1
1411,15,0.37052933277971145,0.5045175996678268,1
1724,37,0.8384117226401352,0.8478470335840811,2
615,23,0.1156744623741982,0.19240467742451892,0
867,18,0.47551465101129,0.458708790606774,1
960,48,0.32032710786522545,0.38419626471913526,1
125,45,0.3717897913654036,0.24807387481924215,0
675,11,0.7939944166698351,0.611396650001901,0
1874,27,0.8019564947306976,0.8559738968384185,2
1990,42,0.01763019215264583,0.4085781152915875,2
186,18,0.7742912903811602,0.5017747742286961,0
458,41,0.8704584166251012,0.6138750499750607,0
74,36,0.519375105210803,0.3264250631264818,0
1038,8,0.6948560797893195,0.6245136478735918,1
794,49,0.40887056095356467,0.4041223365721388,0
359,2,0.9610369280667572,0.6484221568400543,0
1093,40,0.9264043950253538,0.7744426370152122,2
56,47,0.61565481741636,0.380592890449816,0
5,5,0.0942461577726944,0.057547694663616644,0
329,34,0.20206336307689443,0.18703801784613666,0
981,43,0.9615318206110014,0.7731190923666008,2
327,23,0.07803111760562131,0.11221867056337279,0
367,6,0.7915493719483091,0.5483296231689855,0
1178,42,0.6968185056565842,0.6536911033939505,1
495,49,0.11178429910494203,0.16607057946296522,0
1952,31,0.15343172375969316,0.48245903425581593,2
1125,4,0.8525297193095475,0.7365178315857285,2
208,31,0.6654301775773518,0.4408581065464111,0
1032,8,0.13204923058341733,0.28562953835005045,1
261,19,0.03350649918071347,0.07230389950842808,0
1721,29,0.8106487975560807,0.8305892785336484,2
101,19,0.040995761838033995,0.044797457102820404,0
558,40,0.6259904657610356,0.48719427945662136,0
734,5,0.5807487763069806,0.4952492657841884,0
567,19,0.5288433742187594,0.4307060245312556,0
1783,28,0.5258573731814192,0.6721144239088516,2
1686,39,0.4527332057356356,0.6088399234413813,2
995,27,0.6477562995215262,0.5876537797129158,1
639,28,0.38127545526544704,0.3565652731592682,0
935,18,0.9268033664397854,0.7430820198638713,2
1860,48,0.14229899675869284,0.45737939805521577,2
1088,48,0.6015739292849359,0.5785443575709616,1
313,35,0.6258281432777371,0.4380968859666422,0
690,30,0.5376776168742563,0.46060657012455375,0
1424,15,0.377650950839194,0.5113905705035164,1
1539,24,0.3388104202306774,0.5110862521384065,2
749,48,0.0487580987901991,0.17905485927411946,0
672,33,0.26459945414971686,0.2931596724898301,0
414,2,0.09605226358380392,0.14043135815028235,0
53,30,0.29104471367220164,0.18522682820332098,0
1861,8,0.768310041236923,0.8331860247421539,2
1912,14,0.9110680564717573,0.9290408338830543,2
580,22,0.4337734016604722,0.3762640409962833,0
1799,13,0.2126764294948763,0.4874058576969258,2
286,5,0.954561745348238,0.6299370472089428,0
671,20,0.14877631284724968,0.22346578770834982,0
1142,29,0.7199628306904972,0.6603776984142983,1
650,29,0.16153955994728408,0.22692373596837045,0
1310,25,0.47958858471966526,0.5497531508317992,1
313,23,0.03001048777414117,0.0806062926644847,0
865,37,0.5524397608542984,0.504463856512579,1
1179,6,0.31950503371581274,0.4275030202294876,1
1030,25,0.6123738157392347,0.5734242894435408,1
1249,33,0.5560822637349633,0.583449358240978,1
40,41,0.032112204298832214,0.027267322579299327,0
998,9,0.7735664883786297,0.6637398930271778,1
132,34,0.6394590861399947,0.4100754516839968,0
209,7,0.6710193024834269,0.4444115814900561,0
279,20,0.847215406630818,0.5641292439784907,0
1333,2,0.2587614726335571,0.4218568835801343,1
298,49,0.42010303140574645,0.31166181884344785,0
1136,10,0.5234387088600134,0.541263225316008,1
1045,22,0.45064703091781455,0.4793882185506887,1
936,12,0.8847433848400222,0.7180460309040133,2
1545,49,0.5697981940132855,0.6508789164079712,2
332,9,0.15872348687674587,0.1616340921260475,0
838,25,0.9332366912398429,0.7275420147439057,2
1180,29,0.9791321293933415,0.8234792776360048,2
533,38,0.9175827840298412,0.6571496704179047,0
1092,44,0.9946115140916101,0.8151669084549661,2
1815,41,0.30476180122670005,0.54585708073602,2
711,46,0.8071620280638713,0.6264972168383227,0
463,9,0.841595226800382,0.5975571360802292,0
1182,44,0.40551684382639475,0.4797101062958368,1
1948,30,0.019313754962087537,0.4011882529772525,2
307,35,0.6999187748384222,0.48135126490305336,0
1054,35,0.09351306643176582,0.2669078398590595,1
1278,20,0.6955312485118323,0.6729187491070994,1
1186,12,0.569897039170302,0.5791382235021811,1
1347,48,0.4524998508199809,0.5408999104919885,1
517,13,0.3017829717398497,0.2844697830439098,0
833,43,0.4234582734023983,0.420674964041439,1
1629,47,0.2829918376652497,0.49559510259914985,2
807,42,0.6479190471601367,0.550151428296082,1
1041,28,0.28741561708062013,0.3806493702483721,1
1329,5,0.14521006061127795,0.3529260363667667,1
624,24,0.31403768069495874,0.31322260841697525,0
1156,44,0.521416978108676,0.5440501868652056,1
888,15,0.5825868543910996,0.5271521126346598,1
756,31,0.15723440443790393,0.24554064266274234,0
1035,18,0.4391586709577402,0.47049520257464406,1
166,16,0.943779474736361,0.5994676848418166,0
887,12,0.37295092064080204,0.4011705523844812,1
1543,36,0.17584933560393912,0.41410960136236347,2
836,37,0.25753545024058344,0.32172127014435004,1
1590,26,0.052204709595098264,0.34932282575705903,2
543,1,0.7400075127727784,0.5526045076636671,0
1373,25,0.07189534051450697,0.31773720430870417,1
1398,47,0.7089046080428327,0.7049427648256996,2
1027,18,0.05984718972688852,0.2413083138361331,1
988,17,0.1949639641237091,0.31457837847422543,1
820,40,0.5813436037397431,0.5128061622438459,1
89,7,0.7047767291149508,0.4406660374689705,0
428,44,0.13211564437901002,0.16486938662740602,0
79,21,0.6427472844593757,0.4014483706756254,0
165,28,0.2726890400480637,0.19661342402883822,0
1721,41,0.201135110676532,0.46488106640591925,2
1147,23,0.8258169167543645,0.7248901500526187,2
169,6,0.6457278158005122,0.4212366894803073,0
1354,15,0.6330608067473998,0.65063648404844,1
354,8,0.6357227517102035,0.4522336510261221,0
1527,27,0.33645494436066525,0.5072729666163991,2
789,39,0.509193247457928,0.4633159484747569,0
434,21,0.6819874051463097,0.49599244308778584,0
513,4,0.3504289410345621,0.31285736462073727,0
602,34,0.32425800069796207,0.3149548004187772,0
365,32,0.8188193868703041,0.5642916321221824,0
1981,44,0.3104782331172782,0.5824869398703669,2
1047,47,0.9333010482351946,0.7693806289411167,2
672,41,0.026974619855864024,0.15058477191351843,0
969,16,0.4471534241935079,0.4620920545161047,1
1824,10,0.819068824806407,0.8562412948838442,2
365,34,0.7201111188748665,0.5050666713249199,0
1453,24,0.18704516366992818,0.40282709820195695,1
1615,3,0.5473875786942454,0.6514325472165472,2
1290,38,0.6465879505288259,0.6459527703172956,1
910,9,0.14408516105146263,0.26845109663087763,1
635,38,0.5858989707510399,0.47853938245062394,0
143,6,0.38546658327792616,0.2598799499667557,0
938,19,0.19058001872976804,0.3019480112378608,1
1051,10,0.5889817000934034,0.5635890200560421,1
558,14,0.407339880531034,0.3560039283186204,0
98,49,0.5900050869605828,0.3736030521763497,0
666,27,0.013890134966268008,0.1415340809797608,0
675,35,0.30916723475565877,0.3205003408533953,0
846,26,0.22779182180936153,0.3058750930856169,1
1834,13,0.9236891294005924,0.9210134776403555,2
1568,22,0.02999951276507673,0.33159970765904606,2
1081,34,0.5319398411153653,0.5353639046692191,1
190,12,0.8802400457954549,0.566144027477273,0
851,33,0.07977592530942323,0.21806555518565396,1
183,26,0.1452611143748308,0.12375666862489848,0
1954,22,0.8624466264552023,0.9082679758731214,2
1047,48,0.10417807250800692,0.27190684350480415,1
1367,47,0.8135488124382674,0.7615292874629604,2
1959,41,0.19947568511065672,0.511485411066394,2
407,10,0.3309529051507779,0.27997174309046674,0
1760,30,0.07698493817085217,0.3981909629025113,2
261,15,0.41148487613654217,0.2990909256819253,0
1716,25,0.22220041307608485,0.47652024784565095,2
1765,2,0.6955475844155293,0.7703285506493176,2
1036,44,0.32111613429918295,0.3998696805795098,1
1031,26,0.5042638527099454,0.5087583116259673,1
174,39,0.9919948163241387,0.6299968897944832,0
693,17,0.6753075085870788,0.5437845051522472,0
1333,30,0.927073532054248,0.8228441192325489,2
1275,29,0.5762482501211877,0.6007489500727126,1
1235,17,0.6488983979970758,0.6363390387982455,1
1958,3,0.8113862235879958,0.8784317341527974,2
1207,47,0.600465813176246,0.6016794879057477,1
605,3,0.056590847602165706,0.15495450856129941,0
1742,36,0.7553399783554741,0.8016039870132845,2
1513,32,0.5935500895043372,0.6587300537026023,2
1918,13,0.4757999338078983,0.669079960284739,2
1433,20,0.6132947714839049,0.654576862890343,1
1477,29,0.7978432226303555,0.7741059335782132,2
1691,42,0.7831046140743562,0.8080627684446138,2
1818,23,0.2654731883060909,0.5228839129836546,2
1130,11,0.3861340015728073,0.45768040094368434,1
1932,2,0.32165173830291205,0.5793910429817473,2
1946,33,0.29387104710954437,0.5655226282657266,2
917,46,0.472910946688326,0.4671465680129956,1
133,8,0.8622473692248397,0.5439484215349037,0
825,5,0.4164577189951132,0.41487463139706793,1
733,2,0.28789077409521246,0.3193344644571275,0
1949,5,0.3307101178824615,0.588226070729477,2
1712,2,0.15704067510445563,0.4366244050626734,2
1505,35,0.8760228650812267,0.8266137190487359,2
1763,8,0.9152420444347494,0.9017452266608497,2
166,22,0.7272363906692935,0.4695418344015761,0
1197,1,0.7699866301779622,0.7013919781067773,2
896,6,0.459532273025993,0.4549193638155958,1
1402,3,0.19305413751751044,0.39623248251050625,1
1583,11,0.11522831277094181,0.3857369876625651,2
518,38,0.5071272785144216,0.407876367108653,0
863,43,0.4165338974751863,0.4225203384851118,1
1394,20,0.08792717120203464,0.3315563027212208,1
169,11,0.26497809604894673,0.19278685762936804,0
102,26,0.70988144660867,0.446328867965202,0
250,46,0.6568720003766121,0.44412320022596724,0
1304,13,0.6059153286650836,0.6243491971990502,1
1449,25,0.4295824236321526,0.5475494541792916,1
1899,39,0.48671702068118383,0.6718302124087103,2
652,5,0.8265331172988476,0.6263198703793085,0
568,34,0.2013010592779484,0.23438063556676902,0
1189,36,0.9495166138891795,0.8075099683335077,2
80,38,0.5683805795463371,0.3570283477278023,0
169,33,0.8801677407371972,0.5619006444423184,0
379,17,0.15559432602915613,0.1691565956174937,0
194,8,0.6534188353930929,0.4308513012358557,0
1472,32,0.778281629011766,0.7613689774070596,2
919,7,0.11044656067182013,0.2500679364030921,1
1153,46,0.3791715019499007,0.45810290116994046,1
1384,11,0.9668639567187033,0.8569183740312218,2
1196,24,0.636312840076252,0.6209877040457512,1
1107,5,0.7861985768350283,0.693119146101017,1
1575,2,0.180141553798975,0.423084932279385,2
1611,37,0.4087207622276604,0.5674324573365963,2
1655,32,0.36039748570581576,0.5472384914234895,2
555,8,0.8128181253338548,0.5986908752003128,0
955,11,0.281730683804838,0.36003841028290284,1
1063,26,0.3810262260025091,0.4412157356015055,1
538,32,0.9933803203292133,0.703628192197528,2
244,7,0.662686954847289,0.44641217290837343,0
278,22,0.14601036711067428,0.14320622026640456,0
1070,45,0.06798446321562812,0.2547906779293769,1
1295,44,0.8317761965817175,0.7580657179490304,2
1191,12,0.9879941114063268,0.8309964668437961,2
746,40,0.380435802891982,0.3774614817351892,0
1442,26,0.6233080309392077,0.6623848185635246,1
87,18,0.7364517854198005,0.45927107125188027,0
54,24,0.6691830270396567,0.412309816223794,0
1254,38,0.13314405913340432,0.3306864354800426,1
1165,32,0.6885842889075168,0.6461505733445101,1
1346,18,0.40926228269976783,0.5147573696198607,1
1947,14,0.21607173267337287,0.5190430396040238,2
1480,9,0.37852304346325316,0.5231138260779519,1
948,14,0.24859433226876537,0.33875659936125924,1
547,18,0.5578859263752866,0.44413155582517194,0
308,8,0.3040394618905642,0.24402367713433853,0
421,44,0.911311582175626,0.6309869493053757,0
1613,14,0.6682233605931954,0.7235340163559172,2
585,27,0.5212170824492155,0.42973024946952926,0
1790,12,0.021072010656900564,0.3706432063941404,2
1893,39,0.9087045241967932,0.923822714518076,2
705,38,0.2716668066830147,0.3040000840098088,0
40,9,0.027792789967078013,0.024675673980246806,0
1181,40,0.5225352355851183,0.549721141351071,1
1106,28,0.20818487800854113,0.3461109268051247,1
600,38,0.29886215852664344,0.29931729511598604,0
89,25,0.2715222255379748,0.18071333532278488,0
1334,32,0.20751462525023023,0.3913087751501382,1
1138,24,0.4255843601413507,0.4829506160848104,1
865,33,0.4711343184714222,0.4556805910828533,1
993,33,0.5850420481447424,0.5496252288868454,1
448,30,0.6544198355397227,0.4822519013238336,0
925,28,0.7237206905139878,0.6192324143083927,1
286,42,0.6163814658060006,0.42702887948360035,0
1788,42,0.892090833390705,0.892854500034423,2
1679,48,0.8605991035160644,0.8521594621096387,2
573,23,0.6486793827417188,0.5038076296450312,0
561,46,0.4057069598188734,0.35562417589132406,0
